STIDSTD,Gender,ESCS,MATH_avg_score,READ_avg_score,SCIE_avg_score,Total_Avg
4483,Female,-0.42,594.33714,611.70216,575.47558,593.8382933
4484,Male,0.52,656.9637,594.22306,605.03544,618.7407333
4485,Male,1.47,678.46238,591.97758,640.0037,636.8145533
4486,Female,-0.99,629.93456,584.45734,604.84894,606.4136133
4487,Female,-0.7,741.47844,689.068,669.65684,700.06776
4488,Female,-0.03,664.20782,652.52968,630.30584,649.0144467
4489,Female,0.31,594.02556,578.73828,554.02834,575.5973933
4490,Female,-0.72,778.1664,768.65786,716.18798,754.3374133
4491,Male,1.43,728.23648,663.27054,689.23908,693.5820333
4492,Female,-0.66,702.92102,660.31396,652.77884,672.0046067
4493,Female,-0.65,729.63858,670.4811,690.54458,696.8880867
4494,Female,-0.89,751.99408,693.9927,690.07834,712.0217067
4495,Male,0.08,716.47452,639.13196,617.25102,657.6191667
4496,Female,1.09,598.54338,572.30438,564.1925,578.3467533
4497,Male,0.71,713.28088,674.17698,680.2872,689.2483533
4498,Female,0.85,624.40412,596.61028,589.92914,603.6478467
4499,Female,-0.02,649.7196,608.6838,601.58522,619.9962067
4500,Female,-1.49,719.90186,663.09404,655.48304,679.49298
4501,Female,-1.08,623.23572,602.64702,612.96158,612.9481067
4502,Male,0.43,797.25036,676.02148,715.6285,729.6334467
4503,Male,0.31,845.31078,690.61684,768.12758,768.0184
4504,Female,0.53,636.71132,653.88004,685.32264,658.638
4505,Female,1.24,621.75572,600.89954,584.7072,602.4541533
4506,Female,0.65,701.7526,645.46034,665.46064,670.8911933
4507,Female,-0.31,717.56502,649.03474,662.10368,676.23448
4508,Female,-0.06,756.74558,685.017,679.44798,707.0701867
4509,Female,0.1,700.66208,666.90674,616.22528,661.2647
4510,Male,-0.49,704.3231,607.93632,642.89444,651.7179533
4511,Male,0.68,730.02804,638.97158,697.07198,688.6905333
4512,Male,0.88,766.32652,692.30094,678.60874,712.4120667
4513,Male,-0.75,717.33138,637.60828,647.27714,667.4056
4514,Male,-0.88,623.3136,597.912,625.73666,615.6540867
4515,Male,0.39,656.41844,599.2753,634.59528,630.09634
4516,Male,-0.13,654.2374,592.93994,617.71728,621.63154
4517,Female,0.41,750.6699,722.58786,713.48376,728.91384
4518,Male,-0.51,780.03584,675.78084,688.30662,714.7077667
4519,Male,-1.07,837.36564,738.97414,772.88324,783.07434
4520,Female,0.64,784.63158,707.0194,724.11414,738.5883733
4521,Female,-0.79,685.47282,651.65596,639.63074,658.91984
4522,Male,-0.29,689.13382,633.91934,665.18088,662.74468
4523,Male,0.3,752.38354,694.86716,701.73442,716.3283733
4524,Female,-0.35,704.3231,666.19184,670.40282,680.30592
4525,Female,0,664.05204,597.40458,586.85192,616.1028467
4526,Female,1,657.58684,645.77806,627.04218,643.4690267
4527,Female,-0.68,704.1673,637.67612,653.24506,665.0294933
4528,Female,-0.53,763.05498,666.19184,676.837,702.02794
4529,Female,1.16,706.03676,644.34832,636.64676,662.3439467
4530,Female,0.76,753.1625,700.42662,713.39052,722.3265467
4531,Male,0.43,812.51752,716.84044,739.59344,756.3171333
4532,Male,-2.25,478.8207,490.53154,462.64452,477.3322533
4533,Male,-0.35,546.89984,524.53404,552.34988,541.2612533
4534,Female,0.53,547.75664,558.64224,515.8896,540.7628267
4535,Male,-1.52,637.95764,566.23516,585.26668,596.4864933
4536,Female,-0.98,594.18134,567.37966,517.94108,559.8340267
4537,Female,-0.44,437.3033,457.44712,414.0619,436.2707733
4538,Male,-0.95,626.58514,570.56568,576.3148,591.1552067
4539,Female,-0.55,566.91852,578.2617,536.68406,560.6214267
4540,Female,0.6,593.4024,600.82012,572.4916,588.9047067
4541,Female,-2.4,519.79282,547.36306,511.87988,526.3452533
4542,Female,-0.83,529.45164,624.0934,505.16598,552.9036733
4543,Male,-0.4,523.06432,505.6081,495.4681,508.04684
4544,Male,-0.58,613.57688,535.19986,562.51398,570.43024
4545,Female,-0.39,527.3485,556.89476,496.21414,526.8191333
4546,Female,-0.16,507.71928,525.67838,466.0015,499.79972
4547,Female,-1.23,513.95078,498.98956,492.85714,501.9324933
4548,Female,0.51,468.46082,521.30966,494.34912,494.7065333
4549,Female,-0.33,490.97212,484.37426,491.0854,488.8105933
4550,Male,-1.59,531.78846,534.23756,506.93772,524.3212467
4551,Male,-1.53,605.24224,554.76738,549.1794,569.7296733
4552,Female,-1.59,622.92414,544.4241,564.56544,577.30456
4553,Female,-1.46,469.0061,497.16266,472.90188,479.6902133
4554,Male,-1.13,451.94734,467.6761,450.5222,456.7152133
4555,Female,-0.86,466.35766,507.25038,470.75718,481.4550733
4556,Female,-1.07,504.52562,516.38496,497.70608,506.2055533
4557,Male,0.23,404.19848,442.25446,442.87578,429.77624
4558,Female,-1.48,584.28882,567.69738,527.3592,559.7818
4559,Male,0.17,567.23008,513.38696,526.70646,535.7745
4560,Female,-0.14,488.24582,533.70094,493.04364,504.9968
4561,Female,-1.84,691.39276,617.50062,600.83922,636.5775333
4562,Female,-1.28,626.8967,560.70746,562.887,583.4970533
4563,Male,-0.33,619.4189,594.86462,612.02908,608.7708667
4564,Male,0.34,581.79622,535.36028,540.13428,552.43026
4565,Female,0.58,577.35628,645.14262,592.3536,604.9508333
4566,Male,-1.77,637.56816,569.60334,584.05444,597.0753133
4567,Female,0.15,558.73968,552.6849,581.90974,564.4447733
4568,Male,-1.12,663.97414,565.19264,625.2704,618.1457267
4569,Female,0.35,599.01074,532.9066,552.44314,561.4534933
4570,Male,-0.22,587.2488,483.9556,547.31444,539.50628
4571,Male,0.43,545.18616,535.92164,537.05708,539.3882933
4572,Male,0.1,670.90668,606.3324,690.35808,655.86572
4573,Male,-0.23,568.55428,519.96292,564.75198,551.0897267
4574,Female,-0.28,528.98428,480.32328,496.2141,501.8405533
4575,Male,0.32,684.5381,598.0724,649.98134,644.19728
4576,Female,-1.25,515.82022,475.00138,507.77694,499.5328467
4577,Male,-0.34,624.79358,508.9763,605.1287,579.63286
4578,Male,0.38,658.98894,535.28006,606.52744,600.26548
4579,Male,-0.88,534.28104,488.52668,538.64228,520.4833333
4580,Female,0.05,643.09864,577.07026,605.78142,608.6501067
4581,Male,-0.51,617.08212,521.16584,596.27004,578.1726667
4582,Male,-0.14,521.1949,449.47196,546.56846,505.7451067
4583,Female,0.92,683.83704,597.32516,631.5181,637.5601
4584,Female,0.93,644.34492,561.26348,624.52442,610.0442733
4585,Female,-0.93,510.44556,466.18456,500.8765,492.5022067
4586,Male,-0.3,560.45334,461.66152,520.0858,514.0668867
4587,Female,-0.12,463.00824,458.95634,481.6673,467.8772933
4588,Female,-0.97,480.37856,487.6309,482.22676,483.4120733
4589,Male,0.04,671.7635,540.7333,622.93922,611.8120067
4590,Female,-0.72,579.06994,497.0038,555.52034,543.8646933
4591,Female,-0.56,516.75496,497.24208,501.62254,505.2065267
4592,Male,0.61,599.40022,521.32626,595.05782,571.9281
4593,Female,0.12,599.47812,532.9066,577.52704,569.9705867
4594,Male,-1.04,534.5147,467.8365,525.86722,509.40614
4595,Male,-0.95,597.99814,542.89854,606.34092,582.4125333
4596,Male,0.59,621.44416,525.89734,601.58522,582.9755733
4597,Female,0.41,611.31794,578.57942,619.58226,603.1598733
4598,Female,-0.44,531.71056,498.19526,520.2723,516.72604
4599,Female,-0.94,652.91322,540.21424,611.74934,601.6256
4600,Male,0.34,510.28978,448.75024,520.73852,493.2595133
4601,Female,0.54,598.54338,575.32276,577.90004,583.92206
4602,Male,-1.18,519.48124,472.08682,526.79968,506.12258
4603,Male,-0.56,519.16964,505.4477,504.2335,509.6169467
4604,Female,-1.71,379.27246,439.01914,384.87504,401.0555467
4605,Female,-2.34,333.08146,403.5929,353.4502,363.3748533
4606,Female,-0.1,565.59434,543.55036,523.06974,544.07148
4607,Male,-0.88,377.32512,364.86676,374.0582,372.08336
4608,Male,-1.27,583.97728,523.01032,544.42372,550.47044
4609,Female,-1.88,484.35112,532.74774,486.23648,501.11178
4610,Male,-1.15,587.71616,557.33356,582.09622,575.7153133
4611,Male,-0.14,362.05798,369.59826,378.90712,370.1877867
4612,Female,-1.99,526.56958,474.60422,473.92764,491.70048
4613,Female,-1.67,347.95918,398.98594,364.36032,370.4351467
4614,Female,-2.59,504.05826,548.63394,517.28834,523.3268467
4615,Male,-2.09,592.62348,521.32624,589.18314,567.7109533
4616,Female,-1.81,442.13272,505.58232,478.49684,475.40396
4617,Male,-1.31,592.93502,537.52552,579.11228,569.8576067
4618,Male,-1.11,588.65086,563.26796,591.6076,581.1754733
4619,Male,-1.62,459.26936,444.1791,479.24282,460.8970933
4620,Female,-1.09,490.9721,487.15434,490.99216,489.7062
4621,Male,-0.76,483.49434,485.4793,501.71578,490.2298067
4622,Male,-0.32,627.51988,593.58148,627.04214,616.0478333
4623,Male,-1.11,586.54776,521.24606,534.2596,547.35114
4624,Female,-3.23,469.0061,512.49284,480.64154,487.38016
4625,Male,-1.02,429.51396,424.69186,463.95004,439.3852867
4626,Male,-0.71,652.8353,572.16954,609.79114,611.59866
4627,Male,-1.09,509.43294,494.46108,533.42038,512.4381333
4628,Male,-1.29,539.6557,505.6883,493.23014,512.8580467
4629,Male,-1.52,428.9687,428.46098,436.16186,431.19718
4630,Male,-1.77,465.1114,443.77816,496.30734,468.3989667
4631,Male,-1.14,633.75138,589.73216,605.68818,609.7239067
4632,Male,0.47,386.51662,402.87892,416.95262,402.1160533
4633,Male,-0.42,398.35646,434.87656,422.82728,418.6867667
4634,Female,-0.24,637.49026,624.49058,590.2089,617.39658
4635,Male,-1.74,575.8763,550.51706,559.99626,562.1298733
4636,Male,-1.77,515.8202,488.84748,507.21746,503.9617133
4637,Male,0,626.35146,568.32022,580.13802,591.6032333
4638,Female,0.58,682.12338,666.27128,611.56284,653.3191667
4639,Female,0.61,739.06374,679.93342,642.6147,687.2039533
4640,Female,-0.61,716.7861,647.3667,655.57626,673.24302
4641,Male,-0.27,668.18042,618.92298,590.2089,625.7707667
4642,Male,0.05,730.1059,650.5196,649.98134,676.8689467
4643,Male,0.1,714.21562,653.166,666.2999,677.89384
4644,Male,0.81,662.80574,569.36274,574.44982,602.2061
4645,Female,0.91,556.40286,596.1337,565.9642,572.8335867
4646,Female,0.57,619.7305,625.3643,555.05406,600.04962
4647,Male,0.61,698.63684,671.12956,634.4088,668.0584
4648,Male,0.21,623.85886,608.89866,605.1287,612.62874
4649,Female,0.89,672.46456,629.81244,635.3413,645.8727667
4650,Female,0.31,753.78564,729.26006,680.47372,721.17314
4651,Female,0.86,788.44836,742.20734,730.08204,753.5792467
4652,Female,0.77,670.20564,598.4372,564.47222,611.0383533
4653,Female,0.85,625.57252,590.01748,588.06414,601.2180467
4654,Male,0.63,580.23836,543.86088,592.91308,572.33744
4655,Male,0.46,601.81492,574.09422,578.45952,584.7895533
4656,Female,0.11,654.00374,634.57828,597.01604,628.5326867
4657,Female,0.25,709.54198,658.56644,630.67884,666.26242
4658,Male,0.9,633.75136,585.56204,595.4308,604.9147333
4659,Female,0.67,662.26048,628.9387,624.52442,638.5745333
4660,Male,-0.04,713.35876,645.06634,668.35136,675.5921533
4661,Female,0.5,669.89406,658.08988,633.4763,653.82008
4662,Male,-0.76,762.58764,663.91206,708.5416,711.6804333
4663,Male,0.7,610.85058,581.07116,581.16374,591.0284933
4664,Male,-0.63,640.60602,520.8451,534.16636,565.2058267
4665,Female,-0.12,667.9467,652.05312,619.11602,646.3719467
4666,Male,0.83,620.5094,614.0311,603.26372,612.6014067
4667,Male,0.82,693.0285,625.98008,629.46664,649.49174
4668,Female,0.53,742.17948,696.05792,668.25812,702.1651733
4669,Male,0.53,698.79264,644.505,651.19356,664.8304
4670,Female,0.73,632.50506,566.58534,584.8937,594.6613667
4671,Female,-1.13,539.57782,538.5462,517.75456,531.9595267
4672,Male,0.69,505.77192,515.55224,517.47484,512.933
4673,Male,0.35,634.45242,560.22058,616.59828,603.7570933
4674,Female,0.24,700.81788,633.70456,660.23874,664.9203933
4675,Female,-1.06,492.4521,498.19524,524.00224,504.8831933
4676,Female,-0.65,560.21966,544.10638,535.93808,546.7547067
4677,Female,0.13,486.14272,486.83662,502.18202,491.7204533
4678,Male,-1.33,578.8363,529.3457,557.3853,555.1891
4679,Male,0.3,686.17384,606.33242,627.88138,640.1292133
4680,Female,-1.48,680.48764,557.60966,606.62066,614.9059867
4681,Male,-1.16,619.5747,580.50978,582.46922,594.1845667
4682,Male,0.97,662.88362,575.85852,646.06488,628.2690067
4683,Female,-0.93,701.90838,629.73304,650.91384,660.8517533
4684,Male,0.48,674.17822,604.40776,603.26372,627.2832333
4685,Female,-0.96,634.84188,560.38974,559.15704,584.79622
4686,Male,-1.42,697.62426,593.1805,622.7527,637.8524867
4687,Male,-1.17,708.37358,548.51218,625.08392,627.3232267
4688,Female,0.2,680.72128,608.28662,599.06752,629.3584733
4689,Female,-0.37,573.38372,566.10876,553.84184,564.4447733
4690,Female,0.6,613.49898,601.21728,589.4629,601.3930533
4691,Female,-1.46,497.35942,555.78272,535.19208,529.44474
4692,Female,0.96,617.93894,553.3998,568.94816,580.0956333
4693,Female,-1.38,563.80276,579.37376,570.71988,571.2988
4694,Male,1.34,670.82878,568.96178,617.15776,618.9827733
4695,Male,-0.66,586.70354,525.09536,561.022,557.6069667
4696,Male,-0.46,621.44414,524.13306,574.3566,573.3112667
4697,Female,0.23,650.42064,589.30262,607.36666,615.69664
4698,Male,-1.44,670.28352,576.58028,613.98732,620.2837067
4699,Female,-1.11,640.7618,602.88532,606.24766,616.6315933
4700,Male,0.81,731.27434,633.43814,675.90452,680.2056667
4701,Male,-0.06,682.3571,573.85364,593.93882,616.71652
4702,Female,0.43,629.93456,577.07024,542.652,583.2189333
4703,Female,0.71,641.9302,561.02518,589.2764,597.4105933
4704,Female,0.27,613.49896,562.53438,604.5692,593.53418
4705,Female,-1.18,529.52952,527.58472,519.8993,525.67118
4706,Female,-1.49,571.82586,534.57464,514.39762,540.26604
4707,Female,-0.09,567.5417,547.68076,565.12496,560.1158067
4708,Female,-1.68,604.8528,546.33046,583.2152,578.13282
4709,Female,0.03,726.36704,667.62158,692.96904,695.6525533
4710,Male,0.86,522.05174,490.29096,492.85714,501.73328
4711,Male,-0.68,586.08038,549.15374,576.1283,570.45414
4712,Female,-1.85,674.41192,586.12536,594.96458,618.50062
4713,Female,-1.02,623.00202,588.42888,580.88402,597.4383067
4714,Female,-1.54,575.40894,510.26876,528.94442,538.2073733
4715,Male,-1.12,530.15268,505.36754,557.9448,531.1550067
4716,Female,-0.89,538.17572,561.81948,569.69416,556.56312
4717,Male,-2.07,669.03722,639.61312,655.3898,654.6800467
4718,Female,-1.55,587.40458,581.8361,582.00298,583.7478867
4719,Female,-0.38,541.05776,575.95822,563.91272,560.3095667
4720,Female,-1.64,615.29052,584.21902,596.36328,598.6242733
4721,Male,-2.15,469.08398,465.2703,452.48042,462.2782333
4722,Male,-1.34,605.6317,592.53896,580.69752,592.95606
4723,Male,-1.17,650.888,559.7394,585.35994,598.6624467
4724,Female,-0.38,632.81664,618.37436,582.37598,611.1889933
4725,Male,0.68,515.11916,514.99086,511.22716,513.77906
4726,Male,-1.77,607.2675,571.6884,592.7266,590.5608333
4727,Female,-0.83,540.59044,560.86632,551.04442,550.8337267
4728,Female,-2.12,631.64824,611.38446,608.85864,617.2971133
4729,Female,0.49,509.19926,524.08974,506.00522,513.0980733
4730,Male,-2.35,574.47422,502.7211,528.29168,535.1623333
4731,Male,-1.26,613.65478,560.2206,613.52106,595.7988133
4732,Female,-1.92,642.31968,582.78928,593.0996,606.06952
4733,Male,-1.94,533.57998,508.25452,538.92202,526.91884
4734,Female,-1.52,462.22932,463.8016,449.49646,458.5091267
4735,Male,0.3,483.02696,448.67002,468.42596,466.7076467
4736,Male,-0.64,434.57704,441.6129,479.24284,451.8109267
4737,Female,-1.52,582.65304,559.8337,561.86126,568.116
4738,Female,-1.09,491.51736,486.04232,491.08544,489.5483733
4739,Male,-1.58,598.62126,533.99696,549.36588,560.6613667
4740,Male,-0.16,478.11966,480.34684,493.23014,483.89888
4741,Male,0.86,659.06686,606.2522,602.05146,622.45684
4742,Female,0.09,584.91198,560.62802,536.03134,560.52378
4743,Male,-0.15,599.16652,562.14524,585.17342,582.1617267
4744,Female,-1.34,523.84328,525.12238,510.20142,519.72236
4745,Female,-1.89,615.05688,587.87288,551.9769,584.9688867
4746,Female,-0.59,630.40194,550.0637,573.79708,584.75424
4747,Female,-0.96,613.18742,585.80766,578.64606,592.5470467
4748,Female,-1.52,706.65992,595.97484,605.59492,636.07656
4749,Female,0.1,762.04238,659.20192,662.19692,694.4804067
4750,Male,-0.89,643.0207,559.49882,583.68146,595.4003267
4751,Female,-0.96,669.27092,570.55688,593.28608,611.03796
4752,Female,-1.95,598.3097,532.43002,579.57848,570.1060667
4753,Female,-0.96,703.62206,597.16628,613.61432,638.13422
4754,Male,-1.26,637.1787,567.3579,573.14434,592.5603133
4755,Female,0.14,641.38496,552.68494,601.02574,598.3652133
4756,Female,-1.88,542.38198,546.4099,521.57776,536.78988
4757,Female,-1.06,716.00714,663.3323,642.14844,673.8292933
4758,Female,0.65,712.57982,600.50238,594.3118,635.798
4759,Female,-0.88,681.50022,610.66958,612.68184,634.9505467
4760,Male,0.31,663.42888,567.83904,622.65948,617.9758
4761,Male,0.05,629.15564,559.33842,590.95488,593.1496467
4762,Female,-0.45,589.19614,536.63986,543.8642,556.5667333
4763,Female,-0.68,483.8059,464.43704,465.81498,471.35264
4764,Male,-1.28,617.70526,541.45508,576.59454,578.58496
4765,Male,-0.84,719.12292,578.82572,618.74302,638.89722
4766,Female,-0.42,742.80264,659.28134,672.45432,691.5127667
4767,Male,0.27,696.06638,571.60818,649.51512,639.0632267
4768,Male,-0.54,517.456,447.62748,473.18164,479.4217067
4769,Female,-0.09,536.53998,545.77442,506.28498,529.5331267
4770,Male,-1.21,514.10654,454.92516,488.84742,485.9597067
4771,Male,-0.26,654.6269,594.22306,640.84296,629.89764
4772,Male,1.06,634.6082,596.94964,577.24732,602.9350533
4773,Female,-0.5,596.59606,620.2807,560.55576,592.4775067
4774,Female,-1.05,665.29832,615.51486,612.21562,631.0096
4775,Male,-0.87,665.14256,589.65196,606.99366,620.59606
4776,Female,-1.62,697.0011,641.72708,627.22866,655.3189467
4777,Female,-1.13,638.73658,611.06672,586.57216,612.1251533
4778,Male,-1.14,655.01636,597.19024,608.67214,620.2929133
4779,Male,-1.12,763.21076,670.64842,670.68258,701.51392
4780,Female,1.2,700.74,644.82488,629.18686,658.25058
4781,Male,-1.37,672.54246,617.96064,612.40208,634.3017267
4782,Female,-0.96,686.9528,663.88836,674.97202,675.27106
4783,Male,1.15,749.3457,645.38716,665.5539,686.7622533
4784,Female,1.24,745.60678,667.93934,682.80492,698.78368
4785,Male,-0.5,671.9972,589.49158,596.92278,619.47052
4786,Female,-0.92,675.26872,622.66364,615.75904,637.8971333
4787,Female,-1.33,713.59248,682.9518,628.90712,675.1504667
4788,Female,-0.13,586.54774,565.31446,562.42074,571.4276467
4789,Male,0.23,654.15952,574.73578,591.42114,606.7721467
4790,Female,0.5,634.06294,643.71288,583.77472,620.5168467
4791,Male,0.51,684.616,633.59856,599.90678,639.37378
4792,Female,-1.31,691.70432,635.29318,594.68482,640.5607733
4793,Male,-0.67,664.36362,603.84638,625.36366,631.19122
4794,Female,0.71,661.79312,606.22142,579.76502,615.92652
4795,Male,-0.93,739.2974,673.6958,672.4543,695.1491667
4796,Female,-0.42,720.60288,664.20606,609.69788,664.8356067
4797,Male,-0.29,643.95544,590.8549,612.68186,615.8307333
4798,Female,0.21,675.814,629.4947,625.73666,643.6817867
4799,Male,-1.33,622.69044,563.74912,587.59792,591.3458267
4800,Male,-1.96,685.7844,624.2158,644.66614,651.5554467
4801,Female,-1.13,716.24084,677.94762,650.26112,681.4831933
4802,Female,-0.86,621.75574,606.8569,608.39236,612.335
4803,Male,-0.04,735.32484,648.6751,648.5826,677.5275133
4804,Female,-0.99,711.8788,647.12838,635.9008,664.9693267
4805,Male,0.19,689.36748,626.54142,624.89742,646.93544
4806,Male,1.09,724.10812,659.34098,682.15216,688.5337533
4807,Male,-1.25,547.67876,478.98354,478.49682,501.7197067
4808,Male,-0.32,645.8249,597.7516,577.9933,607.1899333
4809,Female,-0.95,509.97822,485.24802,499.57106,498.2657667
4810,Female,-0.48,510.60134,548.39566,526.51996,528.5056533
4811,Male,-1.37,532.48948,440.0892,482.04028,484.8729867
4812,Male,0.33,610.14954,672.57308,569.88066,617.5344267
4813,Male,-0.51,470.0187,523.65188,506.65796,500.1095133
4814,Male,-1.49,543.08302,515.23146,501.80902,520.0411667
4815,Male,-1.74,481.31328,445.06126,447.44496,457.9398333
4816,Female,-1.86,469.62922,470.1561,446.41924,462.0681867
4817,Female,0.41,631.95982,565.6322,586.85192,594.8146467
4818,Male,-0.7,570.42374,565.35304,485.1175,540.2980933
4819,Male,-0.84,673.16562,615.71516,588.15738,625.6793867
4820,Male,1.27,661.01418,570.0845,575.56882,602.2225
4821,Male,-0.97,583.97726,533.67618,512.06638,543.23994
4822,Female,-1.16,477.26282,443.38784,440.91754,453.8560667
4823,Male,-2.1,550.71662,483.63482,501.3428,511.89808
